address	available_bike_stands	available_bikes	banking	bike_stands	bonus	contract_name	last_update	lat	lng	name	number	status	idr
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6215722
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6216951
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6218180
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6219409
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6220638
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6221867
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 04:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6223096
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6224325
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6225554
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6226783
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6228012
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6229241
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6230470
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6231699
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6232928
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6234157
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6235386
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6236615
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 05:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6237844
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6239073
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6240302
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6241531
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6242760
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6243989
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6245218
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6246447
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6247676
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6248905
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6250134
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6251363
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 06:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6252592
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6253821
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6255050
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6256279
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 07:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6257508
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 07:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6258737
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 07:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6259966
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6261195
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6262424
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6263653
112 RUE VERCINGETORIX - 75014 PARIS	57	10	0	67	0	Paris	02/08/2013 07:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6264882
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 07:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6266111
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 07:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6267340
112 RUE VERCINGETORIX - 75014 PARIS	56	11	0	67	0	Paris	02/08/2013 08:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6268569
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 08:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6269798
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 08:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6271027
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 08:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6272256
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 08:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6273485
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 08:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6274714
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 08:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6275943
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 08:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6277172
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 08:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6278401
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 08:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6279630
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 08:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6280859
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 08:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6282088
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 09:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6283317
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 09:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6284546
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 09:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6285775
112 RUE VERCINGETORIX - 75014 PARIS	65	2	0	67	0	Paris	02/08/2013 09:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6287004
112 RUE VERCINGETORIX - 75014 PARIS	65	2	0	67	0	Paris	02/08/2013 09:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6288233
112 RUE VERCINGETORIX - 75014 PARIS	65	2	0	67	0	Paris	02/08/2013 09:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6289462
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 09:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6290691
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 09:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6291920
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 09:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6293149
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 09:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6294378
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 09:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6295607
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 09:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6296836
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6298065
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6299294
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6300523
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6301752
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6302981
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 10:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6304210
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 10:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6305439
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 10:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6306668
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 10:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6307897
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 10:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6309126
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 10:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6310355
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 10:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6311584
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 11:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6312813
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 11:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6314042
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6315271
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6316500
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 11:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6317729
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6318958
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6320187
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6321416
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 11:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6322645
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 11:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6323874
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 11:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6325103
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 11:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6326332
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 12:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6327561
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 12:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6328790
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 12:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6330019
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 12:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6331248
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 12:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6332477
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 12:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6333706
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 12:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6334935
112 RUE VERCINGETORIX - 75014 PARIS	65	2	0	67	0	Paris	02/08/2013 12:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6336164
112 RUE VERCINGETORIX - 75014 PARIS	65	2	0	67	0	Paris	02/08/2013 12:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6337393
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 12:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6338622
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 12:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6339851
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 12:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6341080
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6342309
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6343538
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 13:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6344767
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 13:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6345996
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6347225
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6348454
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6349683
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6350912
112 RUE VERCINGETORIX - 75014 PARIS	64	3	0	67	0	Paris	02/08/2013 13:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6352141
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6353370
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6354599
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 13:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6355828
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 14:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6357057
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 14:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6358286
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 14:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6359515
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 14:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6360744
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 14:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6361973
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 14:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6363202
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 14:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6364431
112 RUE VERCINGETORIX - 75014 PARIS	58	9	0	67	0	Paris	02/08/2013 14:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6365660
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 14:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6366889
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 14:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6368118
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 14:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6369347
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 14:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6370576
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 15:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6371805
112 RUE VERCINGETORIX - 75014 PARIS	62	5	0	67	0	Paris	02/08/2013 15:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6373034
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 15:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6374263
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 15:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6375492
112 RUE VERCINGETORIX - 75014 PARIS	59	8	0	67	0	Paris	02/08/2013 15:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6376721
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 15:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6377950
112 RUE VERCINGETORIX - 75014 PARIS	60	7	0	67	0	Paris	02/08/2013 15:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6379179
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 15:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6380408
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 15:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6381637
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 15:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6382866
112 RUE VERCINGETORIX - 75014 PARIS	61	6	0	67	0	Paris	02/08/2013 15:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6384095
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 15:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6385324
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6386553
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6387782
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6389011
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6390240
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6391469
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6392698
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6393927
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6395156
112 RUE VERCINGETORIX - 75014 PARIS	63	4	0	67	0	Paris	02/08/2013 16:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	6396385
